name,category_paper,score_paper,name_v_paper,category_my,score_my,name_v_my
NZ_CP047073,Bacteria,0.0413515418767929,NZ_CP047073.1,Bacteria,0.0298853069543838,NZ_CP047073.1
NZ_CP047180,Bacteria,0.0263187084347009,NZ_CP047180.1,Bacteria,0.0114497859030961,NZ_CP047180.1
NZ_CP047321,Bacteria,0.0905126929283142,NZ_CP047321.1,Bacteria,0.0763444304466247,NZ_CP047321.1
NZ_CP047325,Bacteria,0.0433197878301143,NZ_CP047325.1,Bacteria,0.0294522251933813,NZ_CP047325.1
NZ_CP047360,Bacteria,0.0503543578088283,NZ_CP047360.1,Bacteria,0.0211801175028085,NZ_CP047360.1
NZ_CP047682,Bacteria,0.0299598351120948,NZ_CP047682.1,Bacteria,0.0223598293960094,NZ_CP047682.1
NZ_CP047688,Bacteria,0.0305188708007335,NZ_CP047688.1,Bacteria,0.0221993364393711,NZ_CP047688.1
NZ_CP047777,Bacteria,0.0744544565677642,NZ_CP047777.1,Bacteria,0.0603959523141384,NZ_CP047777.1
NZ_CP047800,Bacteria,0.0774334445595741,NZ_CP047800.1,Bacteria,0.0588336698710918,NZ_CP047800.1
NZ_CP047807,Bacteria,0.0677984952926635,NZ_CP047807.1,Bacteria,0.0539241768419742,NZ_CP047807.1
NZ_CP047826,Bacteria,0.0643160939216613,NZ_CP047826.1,Bacteria,0.0499424822628498,NZ_CP047826.1
NZ_CP047841,Bacteria,0.0699987038969993,NZ_CP047841.1,Bacteria,0.0541046075522899,NZ_CP047841.1
NZ_CP047859,Bacteria,0.0858690291643142,NZ_CP047859.1,Bacteria,0.0652763694524765,NZ_CP047859.1
NZ_CP048002,Bacteria,0.0476580783724784,NZ_CP048002.1,Bacteria,0.026754718273878,NZ_CP048002.1
NZ_CP048039,Bacteria,0.045957650989294,NZ_CP048039.1,Bacteria,0.0196419321000576,NZ_CP048039.1
NZ_CP048051,Bacteria,0.019734950736165,NZ_CP048051.1,Bacteria,0.0120692271739244,NZ_CP048051.1
NZ_CP048116,Bacteria,0.022123260423541,NZ_CP048116.1,Bacteria,0.0111104622483253,NZ_CP048116.1
NZ_CP048330,Bacteria,0.0243355985730886,NZ_CP048330.1,Bacteria,0.0152621623128652,NZ_CP048330.1
NZ_CP048359,Bacteria,0.0230378434062004,NZ_CP048359.1,Bacteria,0.0173310190439224,NZ_CP048359.1
NZ_CP048382,Bacteria,0.0316189713776111,NZ_CP048382.1,Bacteria,0.0280173234641551,NZ_CP048382.1
NZ_CP048401,Bacteria,0.0604160465300083,NZ_CP048401.1,Bacteria,0.049137458205223,NZ_CP048401.1
NZ_CP048438,Bacteria,0.042847704142332,NZ_CP048438.1,Bacteria,0.0298898555338382,NZ_CP048438.1
NZ_CP048439,Bacteria,0.0138500751927495,NZ_CP048439.1,Bacteria,0.0096749896183609,NZ_CP048439.1
NZ_CP048617,Bacteria,0.422444611787796,NZ_CP048617.1,Bacteria,0.472107648849487,NZ_CP048617.1
NZ_CP048693,Bacteria,0.140743523836135,NZ_CP048693.1,Bacteria,0.0863093510270118,NZ_CP048693.1
NZ_CP048837,Bacteria,0.050201416015625,NZ_CP048837.1,Bacteria,0.04733257740736,NZ_CP048837.1
NZ_CP048838,Bacteria,0.0503946058452129,NZ_CP048838.1,Bacteria,0.0472586043179035,NZ_CP048838.1
NZ_CP048852,Bacteria,0.0559116415679454,NZ_CP048852.1,Bacteria,0.0419877469539642,NZ_CP048852.1
NZ_CP049204,Bacteria,0.0165839362889528,NZ_CP049204.1,Bacteria,0.012268672697246,NZ_CP049204.1
NZ_CP049205,Bacteria,0.0137376673519611,NZ_CP049205.1,Bacteria,0.0085556926205754,NZ_CP049205.1
NZ_CP049241,Bacteria,0.018323890864849,NZ_CP049241.1,Bacteria,0.0112959882244467,NZ_CP049241.1
NZ_CP049329,Bacteria,0.254774153232574,NZ_CP049329.1,Bacteria,0.254713445901871,NZ_CP049329.1
NZ_CP049348,Bacteria,0.0146888419985771,NZ_CP049348.1,Bacteria,0.0105274217203259,NZ_CP049348.1
NZ_CP049799,Bacteria,0.23546952009201,NZ_CP049799.1,Bacteria,0.158604443073273,NZ_CP049799.1
NZ_CP049942,Bacteria,0.0286651588976383,NZ_CP049942.1,Bacteria,0.016565304249525,NZ_CP049942.1
NZ_CP050012,Bacteria,0.0278608910739421,NZ_CP050012.1,Bacteria,0.0127798533067107,NZ_CP050012.1
NZ_CP050073,Bacteria,0.0497419871389865,NZ_CP050073.1,Bacteria,0.0390095822513103,NZ_CP050073.1
NZ_CP050135,Bacteria,0.0532970055937767,NZ_CP050135.1,Bacteria,0.0348357148468494,NZ_CP050135.1
NZ_CP050242,Bacteria,0.0254908427596092,NZ_CP050242.1,Bacteria,0.0161592550575733,NZ_CP050242.1
NZ_CP050313,Bacteria,0.0318926163017749,NZ_CP050313.1,Bacteria,0.0135960774496197,NZ_CP050313.1
NZ_CP050322,Bacteria,0.0217985641211271,NZ_CP050322.1,Bacteria,0.0140154603868722,NZ_CP050322.1
NZ_CP050334,Bacteria,0.0141179226338863,NZ_CP050334.1,Bacteria,0.007015723735094,NZ_CP050334.1
NZ_CP050523,Bacteria,0.0476753339171409,NZ_CP050523.1,Bacteria,0.0328490324318409,NZ_CP050523.1
NZ_CP050650,Bacteria,0.0956043750047683,NZ_CP050650.1,Bacteria,0.069654457271099,NZ_CP050650.1
NZ_CP050691,Bacteria,0.0725888609886169,NZ_CP050691.1,Bacteria,0.0578172765672206,NZ_CP050691.1
NZ_CP050706,Bacteria,0.0148785207420587,NZ_CP050706.1,Bacteria,0.0095510371029376,NZ_CP050706.1
NZ_CP050726,Bacteria,0.0229850951582193,NZ_CP050726.1,Bacteria,0.0167979635298252,NZ_CP050726.1
NZ_CP050810,Bacteria,0.19972813129425,NZ_CP050810.1,Bacteria,0.161439076066017,NZ_CP050810.1
NZ_CP051011,Bacteria,0.0439699254930019,NZ_CP051011.1,Bacteria,0.0216115098446607,NZ_CP051011.1
NZ_CP051269,Bacteria,0.0292306579649448,NZ_CP051269.1,Bacteria,0.0219853986054658,NZ_CP051269.1
NZ_CP051460,Bacteria,0.012824292294681,NZ_CP051460.1,Bacteria,0.0057593560777604,NZ_CP051460.1
NZ_CP051481,Bacteria,0.318726629018783,NZ_CP051481.1,Bacteria,0.299701809883118,NZ_CP051481.1
NZ_CP051636,Bacteria,0.148939535021781,NZ_CP051636.1,Bacteria,0.0916648358106613,NZ_CP051636.1
NZ_CP051698,Bacteria,0.0149081945419311,NZ_CP051698.1,Bacteria,0.0087990947067737,NZ_CP051698.1
NZ_CP051714,Bacteria,0.019177870824933,NZ_CP051714.1,Bacteria,0.0150902466848492,NZ_CP051714.1
NZ_CP051751,Bacteria,0.0198593884706497,NZ_CP051751.1,Bacteria,0.0130260707810521,NZ_CP051751.1
NZ_CP051860,Bacteria,0.0528712719678878,NZ_CP051860.2,Bacteria,0.052460815757513,NZ_CP051860.2
NZ_CP051866,Bacteria,0.038375586271286,NZ_CP051866.1,Bacteria,0.0300841499119997,NZ_CP051866.1
NZ_CP052088,Bacteria,0.040882870554924,NZ_CP052088.1,Bacteria,0.0225066076964139,NZ_CP052088.1
NZ_CP052094,Bacteria,0.0281168110668659,NZ_CP052094.1,Bacteria,0.0159818921238183,NZ_CP052094.1
NZ_CP052124,Bacteria,0.0266368500888347,NZ_CP052124.1,Bacteria,0.0141934109851717,NZ_CP052124.1
NZ_CP052133,Bacteria,0.0219175275415182,NZ_CP052133.1,Bacteria,0.011077213101089,NZ_CP052133.1
NZ_CP052852,Bacteria,0.0225987844169139,NZ_CP052852.1,Bacteria,0.0095066875219345,NZ_CP052852.1
NZ_CP053044,Bacteria,0.0377062149345874,NZ_CP053044.1,Bacteria,0.0304339081048965,NZ_CP053044.1
NZ_CP053205,Bacteria,0.0232895612716674,NZ_CP053205.2,Bacteria,0.0121093522757291,NZ_CP053205.2
NZ_CP053281,Bacteria,0.0273435749113559,NZ_CP053281.1,Bacteria,0.0203543342649936,NZ_CP053281.1
NZ_CP053293,Phage,0.512919008731842,NZ_CP053293.1,Phage,0.566711485385895,NZ_CP053293.1
NZ_CP053364,Bacteria,0.0782510414719581,NZ_CP053364.1,Bacteria,0.0459292642772197,NZ_CP053364.1
NZ_CP053416,Bacteria,0.0156461596488952,NZ_CP053416.1,Bacteria,0.0105590317398309,NZ_CP053416.1
NZ_CP053417,Bacteria,0.0135291498154401,NZ_CP053417.1,Bacteria,0.0087291840463876,NZ_CP053417.1
NZ_CP053541,Bacteria,0.146439656615257,NZ_CP053541.1,Bacteria,0.0905632451176643,NZ_CP053541.1
NZ_CP053571,Bacteria,0.0861267000436782,NZ_CP053571.1,Bacteria,0.0502815060317516,NZ_CP053571.1
NZ_CP053614,Bacteria,0.0328291319310665,NZ_CP053614.1,Bacteria,0.021256361156702,NZ_CP053614.1
NZ_CP053616,Bacteria,0.0411493889987468,NZ_CP053616.1,Bacteria,0.0310380440205335,NZ_CP053616.1
NZ_CP053640,Bacteria,0.0943828597664833,NZ_CP053640.1,Bacteria,0.0765533819794654,NZ_CP053640.1
NZ_CP053730,Bacteria,0.0153425745666027,NZ_CP053730.1,Bacteria,0.0111928572878241,NZ_CP053730.1
NZ_CP053799,Bacteria,0.0655451267957687,NZ_CP053799.1,Bacteria,0.0314732566475868,NZ_CP053799.1
NZ_CP053810,Bacteria,0.0508326701819896,NZ_CP053810.1,Bacteria,0.0281747300177812,NZ_CP053810.1
NZ_CP053830,Bacteria,0.0603844113647937,NZ_CP053830.1,Bacteria,0.088181622326374,NZ_CP053830.1
NZ_CP053856,Bacteria,0.0239999908953905,NZ_CP053856.1,Bacteria,0.0184890739619731,NZ_CP053856.1
NZ_CP053912,Bacteria,0.0875447615981102,NZ_CP053912.1,Bacteria,0.0490907132625579,NZ_CP053912.1
NZ_CP053998,Bacteria,0.121096894145011,NZ_CP053998.1,Bacteria,0.0804737880825996,NZ_CP053998.1
NZ_CP054049,Bacteria,0.0568137131631374,NZ_CP054049.1,Bacteria,0.0497023575007915,NZ_CP054049.1
NZ_CP054198,Bacteria,0.127900645136833,NZ_CP054198.1,Bacteria,0.0841521769762039,NZ_CP054198.1
NZ_CP054440,Bacteria,0.073856420814991,NZ_CP054440.1,Bacteria,0.0617755353450775,NZ_CP054440.1
NZ_CP054472,Bacteria,0.0183473210781812,NZ_CP054472.1,Bacteria,0.0136456759646534,NZ_CP054472.1
NZ_CP054479,Bacteria,0.047920748591423,NZ_CP054479.1,Bacteria,0.0303734708577394,NZ_CP054479.1
NZ_CP054912,Bacteria,0.0402497425675392,NZ_CP054912.1,Bacteria,0.0335017442703247,NZ_CP054912.1
NZ_CP054913,Bacteria,0.0293257813900709,NZ_CP054913.1,Bacteria,0.0219545494765043,NZ_CP054913.1
NZ_CP055142,Bacteria,0.156404331326484,NZ_CP055142.1,Bacteria,0.151764735579491,NZ_CP055142.1
NZ_CP056119,Bacteria,0.0286834742873907,NZ_CP056119.1,Bacteria,0.0209678784012794,NZ_CP056119.1
